trace_id,task_id,repo,solver_alias,source_harness,model_hint,role,resolved,n_events,n_actions,search_no_new_evidence_rate,redundant_reread_rate,oversized_then_narrow_read_rate,no_evidence_patch_churn_rate,post_edit_test_gap,fraction_actions_in_no_new_evidence_streaks,tool_error_rate,environment_setup_rate,cnt_search_call_count,cnt_read_call_count,cnt_edit_count,cnt_test_count,cnt_n_actions,cnt_n_steps,cnt_exact_repeated_search_count,cnt_same_file_reedit_count,cnt_no_evidence_reedit_count,cnt_tool_error_count,cnt_environment_setup_event_count,cnt_longest_no_new_evidence_streak,cnt_unique_files_read,cnt_unique_files_modified,cnt_candidate_files_discovered,miss_search_no_new_evidence_rate,miss_redundant_reread_rate,miss_oversized_then_narrow_read_rate,miss_no_evidence_patch_churn_rate,miss_post_edit_test_gap,miss_fraction_actions_in_no_new_evidence_streaks,miss_tool_error_rate,miss_environment_setup_rate,total_tokens_proxy
django__django-13516@solver_G,django__django-13516,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,7,6,0.3333,0.5,0.5,0.0,,0.0,0.1667,0.0,3,2,1,0,6,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,70.0,False,False,False,False,True,False,False,False,6
django__django-13551@solver_G,django__django-13551,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,5,4,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,1,2,1,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,False,False,True,False,False,False,4
django__django-13568@solver_G,django__django-13568,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,19,18,0.0,0.0,0.0,0.5,4.0,0.0556,0.2778,0.0,2,4,2,5,18,19,0.0,1.0,1.0,5.0,0.0,1.0,4.0,1.0,8.0,False,False,False,False,False,False,False,False,18
django__django-13569@solver_G,django__django-13569,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,11,10,0.0,0.5,0.0,0.0,,0.1,0.2,0.0,1,2,2,1,10,11,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,False,False,False,False,True,False,False,False,10
django__django-13590@solver_G,django__django-13590,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,5,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,False,False,True,False,False,False,4
django__django-13658@solver_G,django__django-13658,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,6,5,0.5,0.5,0.5,0.0,,0.0,0.0,0.0,2,2,1,0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,False,False,False,False,True,False,False,False,5
django__django-13670@solver_G,django__django-13670,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,4,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,False,False,False,False,True,False,False,False,3
django__django-13741@solver_G,django__django-13741,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,27,26,0.0,0.8889,0.0,0.5625,,0.2692,0.5385,0.0,1,9,16,0,26,27,0.0,15.0,9.0,14.0,0.0,4.0,1.0,1.0,2.0,False,False,False,False,True,False,False,False,26
django__django-13786@solver_G,django__django-13786,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,11,9,0.5,0.5,0.0,0.0,,0.0,0.1111,0.0,2,4,2,0,9,11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,False,False,9
django__django-13794@solver_G,django__django-13794,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,6,5,0.0,0.5,0.0,0.0,,0.0,0.2,0.0,1,2,2,0,5,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,False,False,False,False,True,False,False,False,5
django__django-13807@solver_G,django__django-13807,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,11,10,0.0,0.5,0.0,0.0,,0.0,0.2,0.0,4,2,2,0,10,11,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,17.0,False,False,False,False,True,False,False,False,10
django__django-13809@solver_G,django__django-13809,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,13,12,0.0,0.0,0.0,0.0,,0.0,0.3333,0.0,4,1,3,0,12,13,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,195.0,False,False,False,False,True,False,False,False,12
django__django-13810@solver_G,django__django-13810,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,12,11,0.0,0.0,0.0,0.0,,0.0,0.1818,0.0,2,2,1,0,11,12,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,8.0,False,False,False,False,True,False,False,False,11
django__django-13820@solver_G,django__django-13820,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,7,6,0.6667,0.0,0.0,0.0,,0.0,0.0,0.0,3,2,1,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,False,False,False,False,True,False,False,False,6
django__django-13821@solver_G,django__django-13821,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,7,6,0.5,0.6667,0.0,0.0,,0.0,0.0,0.0,2,3,1,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,False,False,False,False,True,False,False,False,6
django__django-13837@solver_G,django__django-13837,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,7,6,0.0,0.6667,0.0,0.0,,0.0,0.0,0.0,1,3,2,0,6,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,False,False,False,False,True,False,False,False,6
django__django-13925@solver_G,django__django-13925,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,11,10,0.25,0.25,0.25,0.0,,0.0,0.0,0.0,4,4,1,0,10,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,17.0,False,False,False,False,True,False,False,False,10
django__django-13933@solver_G,django__django-13933,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,18,17,0.75,0.75,0.125,0.0,,0.0,0.0,0.0,8,8,1,0,17,18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,False,False,False,False,True,False,False,False,17
django__django-13964@solver_G,django__django-13964,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,17,16,0.8,0.625,0.0,0.0,,0.0,0.0,0.0,5,8,1,0,16,17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,False,False,False,False,True,False,False,False,16
django__django-14007@solver_G,django__django-14007,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,13,12,0.0,0.0,0.0,,,0.0833,0.3333,0.0,3,2,0,0,12,13,0.0,,,4.0,0.0,1.0,2.0,,22.0,False,False,False,True,True,False,False,False,12
django__django-14011@solver_G,django__django-14011,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,25,24,1.0,0.5333,0.0,0.0,,0.0,0.125,0.0,5,15,2,0,24,25,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,False,False,False,False,True,False,False,False,24
django__django-14017@solver_G,django__django-14017,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,30,29,0.0,0.0,0.0,0.0,1.0,0.069,0.4138,0.0,3,2,9,9,29,30,0.0,8.0,0.0,12.0,0.0,1.0,2.0,1.0,7.0,False,False,False,False,False,False,False,False,29
django__django-14034@solver_G,django__django-14034,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,18,17,,0.75,0.25,0.1667,,0.1176,0.2353,0.0,0,8,6,0,17,18,,4.0,1.0,4.0,0.0,1.0,2.0,2.0,,True,False,False,False,True,False,False,False,17
django__django-14053@solver_G,django__django-14053,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,8,7,0.0,0.6667,0.3333,0.0,,0.1429,0.0,0.0,1,3,2,0,7,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,False,False,False,False,True,False,False,False,7
django__django-14089@solver_G,django__django-14089,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,11,10,0.0,0.6667,0.3333,0.5,,0.1,0.4,0.0,1,3,6,0,10,11,0.0,5.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,False,False,False,False,True,False,False,False,10
django__django-14122@solver_G,django__django-14122,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,12,11,,0.3333,0.0,0.0,2.0,0.0,0.2727,0.0,0,3,2,4,11,12,,0.0,0.0,3.0,0.0,0.0,2.0,0.0,,True,False,False,False,False,False,False,False,11
django__django-14140@solver_G,django__django-14140,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,6,5,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,2,1,2,0,5,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,False,False,False,False,True,False,False,False,5
django__django-14155@solver_G,django__django-14155,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,8,7,0.3333,0.5,0.0,0.0,3.0,0.0,0.2857,0.0,3,2,1,1,7,8,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,False,False,False,False,False,False,False,False,7
django__django-14170@solver_G,django__django-14170,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,18,17,0.6667,0.25,0.0,0.0,2.0,0.0,0.1765,0.0,6,4,2,2,17,18,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,12.0,False,False,False,False,False,False,False,False,17
django__django-14238@solver_G,django__django-14238,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,16,15,0.6667,0.2857,0.0,0.0,,0.0,0.1333,0.0,3,7,1,0,15,16,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,16.0,False,False,False,False,True,False,False,False,15
django__django-14311@solver_G,django__django-14311,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,5,4,,0.0,0.0,0.0,,0.0,0.0,0.0,0,1,1,0,4,5,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,True,False,False,False,True,False,False,False,4
django__django-14315@solver_G,django__django-14315,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,19,18,0.6667,0.125,0.0,0.0,3.0,0.0,0.2222,0.0,3,8,1,1,18,19,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,False,False,False,False,False,False,False,False,18
django__django-14349@solver_G,django__django-14349,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,14,13,0.5,0.75,0.0,0.0,,0.0,0.3077,0.0,2,4,3,0,13,14,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,6.0,False,False,False,False,True,False,False,False,13
django__django-14351@solver_G,django__django-14351,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,13,12,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,4,6,1,0,12,13,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,False,False,False,False,True,False,False,False,12
django__django-14373@solver_G,django__django-14373,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,12,11,0.0,0.0,0.0,0.0,,0.0,0.1818,0.0,2,2,1,0,11,12,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,False,False,False,False,True,False,False,False,11
django__django-14376@solver_G,django__django-14376,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,11,10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,4,1,0,10,11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,False,False,False,False,True,False,False,False,10
django__django-14404@solver_G,django__django-14404,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,4,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,False,False,True,False,False,False,3
django__django-14434@solver_G,django__django-14434,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,22,21,0.75,0.7273,0.0,0.0,,0.0,0.0,0.0,8,11,1,0,21,22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,False,False,False,False,True,False,False,False,21
django__django-14493@solver_G,django__django-14493,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,16,14,0.0,0.3333,0.0,0.0,1.0,0.0714,0.2857,0.0,2,3,2,4,14,16,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,14.0,False,False,False,False,False,False,False,False,14
django__django-14500@solver_G,django__django-14500,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,19,18,0.6,0.5,0.0,0.0,4.0,0.0556,0.1111,0.0,5,4,1,1,18,19,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,9.0,False,False,False,False,False,False,False,False,18
django__django-14534@solver_G,django__django-14534,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,21,20,0.5,0.5,0.2,0.0,,0.05,0.05,0.0,6,10,1,0,20,21,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,8.0,False,False,False,False,True,False,False,False,20
django__django-14539@solver_G,django__django-14539,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,22,21,0.0,0.5714,0.0,0.0,,0.0,0.3333,0.1905,1,7,6,0,21,22,0.0,1.0,0.0,7.0,4.0,0.0,3.0,5.0,2.0,False,False,False,False,True,False,False,False,21
django__django-14559@solver_G,django__django-14559,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,4,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,False,False,False,False,True,False,False,False,3
django__django-14580@solver_G,django__django-14580,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,8,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2,2,1,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,False,False,False,False,True,False,False,False,7
django__django-14608@solver_G,django__django-14608,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,11,10,0.5,0.6,0.0,0.0,,0.0,0.0,0.0,2,5,1,0,10,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,False,False,False,False,True,False,False,False,10
django__django-14631@solver_G,django__django-14631,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,17,16,0.6667,0.6667,0.5,0.7143,,0.1875,0.4375,0.0,3,6,7,0,16,17,0.0,6.0,5.0,7.0,0.0,1.0,2.0,1.0,2.0,False,False,False,False,True,False,False,False,16
django__django-14672@solver_G,django__django-14672,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,15,14,0.0,0.0,0.0,0.0,,0.0,0.0714,0.0,4,3,1,0,14,15,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,150.0,False,False,False,False,True,False,False,False,14
django__django-14725@solver_G,django__django-14725,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,14,13,1.0,0.6667,0.0,0.6,,0.0,0.0,0.0,1,6,5,0,13,14,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,False,False,False,False,True,False,False,False,13
django__django-14752@solver_G,django__django-14752,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,10,9,0.0,0.25,0.0,0.0,,0.0,0.3333,0.0,1,4,4,0,9,10,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,False,False,False,False,True,False,False,False,9
django__django-14765@solver_G,django__django-14765,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,4,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,False,False,True,False,False,False,3
django__django-14771@solver_G,django__django-14771,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,23,22,1.0,0.25,0.0,0.0,,0.0455,0.1818,0.3182,2,4,6,1,22,23,0.0,1.0,0.0,4.0,7.0,1.0,3.0,5.0,0.0,False,False,False,False,True,False,False,False,22
django__django-14787@solver_G,django__django-14787,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,12,11,0.5,0.0,0.0,0.0,,0.0909,0.2727,0.0,2,1,4,0,11,12,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,20.0,False,False,False,False,True,False,False,False,11
django__django-14792@solver_G,django__django-14792,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,23,22,1.0,0.7143,0.0,0.0,,0.0909,0.3636,0.0,4,7,8,3,22,23,1.0,7.0,0.0,8.0,0.0,2.0,2.0,1.0,0.0,False,False,False,False,True,False,False,False,22
django__django-14855@solver_G,django__django-14855,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,5,4,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,1,2,1,0,4,5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,False,False,False,False,True,False,False,False,4
django__django-14915@solver_G,django__django-14915,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,29,28,1.0,0.6667,0.0,0.7,,0.1071,0.0,0.0357,4,3,10,0,28,29,0.0,8.0,7.0,0.0,1.0,1.0,1.0,2.0,0.0,False,False,False,False,True,False,False,False,28
django__django-14999@solver_G,django__django-14999,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,12,11,1.0,0.1667,0.0,0.0,,0.0,0.1818,0.0,3,6,2,0,11,12,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,False,False,False,False,True,False,False,False,11
django__django-15022@solver_G,django__django-15022,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,13,12,0.4,0.0,0.0,0.0,,0.0,0.25,0.0,5,1,1,0,12,13,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,False,False,False,False,True,False,False,False,12
django__django-15037@solver_G,django__django-15037,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,13,12,0.0,0.5,0.0,,,0.0,0.5,0.0,2,2,0,0,12,13,0.0,,,6.0,0.0,0.0,1.0,,7.0,False,False,False,True,True,False,False,False,12
django__django-15098@solver_G,django__django-15098,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,15,12,0.4,0.3333,0.3333,0.0,,0.0,0.0833,0.0,5,6,1,0,12,15,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,6.0,False,False,False,False,True,False,False,False,12
django__django-15103@solver_G,django__django-15103,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,10,9,0.6667,0.3333,0.3333,0.0,,0.0,0.2222,0.0,3,3,3,0,9,10,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,False,False,False,False,True,False,False,False,9
django__django-15104@solver_G,django__django-15104,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,14,13,0.4,0.0,0.0,0.0,5.0,0.0769,0.1538,0.0,5,4,1,1,13,14,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,16.0,False,False,False,False,False,False,False,False,13
django__django-15127@solver_G,django__django-15127,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,9,8,0.3333,0.0,0.0,0.0,,0.0,0.0,0.0,3,2,1,0,8,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,False,False,False,False,True,False,False,False,8
django__django-15128@solver_G,django__django-15128,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,23,22,0.8,0.75,0.0,0.1667,,0.0455,0.1364,0.0,5,8,6,0,22,23,0.0,4.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,False,False,False,False,True,False,False,False,22
django__django-15161@solver_G,django__django-15161,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,8,7,,0.6667,0.6667,0.0,,0.5714,0.0,0.0,0,3,4,0,7,8,,0.0,0.0,0.0,0.0,4.0,1.0,0.0,,True,False,False,False,True,False,False,False,7
django__django-15252@solver_G,django__django-15252,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,6,5,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,1,2,1,0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,False,False,False,False,True,False,False,False,5
django__django-15268@solver_G,django__django-15268,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,14,13,0.3333,0.6667,0.0,0.0,2.0,0.0769,0.3077,0.1538,3,3,3,1,13,14,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,11.0,False,False,False,False,False,False,False,False,13
django__django-15277@solver_G,django__django-15277,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,12,11,0.5,0.75,0.25,0.0,,0.0,0.0909,0.0,4,4,2,0,11,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,False,False,False,False,True,False,False,False,11
django__django-15278@solver_G,django__django-15278,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,8,7,1.0,0.0,0.0,0.0,,0.1429,0.0,0.0,2,3,1,0,7,8,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,False,False,False,False,True,False,False,False,7
django__django-15280@solver_G,django__django-15280,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,15,14,0.25,0.75,0.0,0.0,3.0,0.0714,0.2143,0.0,4,4,1,3,14,15,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,295.0,False,False,False,False,False,False,False,False,14
django__django-15315@solver_G,django__django-15315,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,27,26,0.5,0.6667,0.0,0.0,,0.0,0.2692,0.0,4,3,9,0,26,27,0.0,7.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,False,False,False,False,True,False,False,False,26
django__django-15368@solver_G,django__django-15368,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,19,18,1.0,0.0,0.0,,,0.2778,0.6111,0.0,1,1,0,0,18,19,0.0,,,11.0,0.0,3.0,1.0,,0.0,False,False,False,True,True,False,False,False,18
django__django-15375@solver_G,django__django-15375,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,15,14,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,5,8,1,0,14,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,False,False,True,False,False,False,14
django__django-15380@solver_G,django__django-15380,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,10,9,0.0,0.3333,0.0,0.0,,0.0,0.1111,0.0,3,3,1,0,9,10,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,False,False,False,False,True,False,False,False,9
django__django-15382@solver_G,django__django-15382,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,22,21,1.0,0.75,0.0,0.0,,0.0476,0.3333,0.0,2,4,8,0,21,22,0.0,3.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0,False,False,False,False,True,False,False,False,21
django__django-15467@solver_G,django__django-15467,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,21,20,0.5,0.4286,0.0,0.0,3.0,0.15,0.25,0.0,6,7,1,3,20,21,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,52.0,False,False,False,False,False,False,False,False,20
django__django-15499@solver_G,django__django-15499,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,22,21,0.25,0.7143,0.1429,0.0,2.0,0.0,0.2381,0.0,4,7,3,1,21,22,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,92.0,False,False,False,False,False,False,False,False,21
django__django-15503@solver_G,django__django-15503,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,5,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,False,False,False,False,True,False,False,False,4
django__django-15525@solver_G,django__django-15525,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,11,10,0.3333,0.0,0.0,0.0,,0.0,0.0,0.0,3,1,1,0,10,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,False,False,False,False,True,False,False,False,10
django__django-15554@solver_G,django__django-15554,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,25,24,0.8571,0.6364,0.0,0.0,,0.0,0.0417,0.0,7,11,2,0,24,25,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,False,False,False,False,True,False,False,False,24
django__django-15561@solver_G,django__django-15561,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,13,12,0.6667,0.3333,0.3333,0.0,,0.0,0.25,0.0,3,3,2,0,12,13,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,9.0,False,False,False,False,True,False,False,False,12
django__django-15563@solver_G,django__django-15563,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,,23,22,0.8,0.7059,0.0,,,0.0909,0.0,0.0,5,17,0,0,22,23,0.0,,,0.0,0.0,1.0,5.0,,1.0,False,False,False,True,True,False,False,False,22
django__django-15569@solver_G,django__django-15569,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,6,5,,0.0,0.0,0.0,,0.0,0.2,0.0,0,1,2,0,5,6,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,True,False,False,False,True,False,False,False,5
django__django-15572@solver_G,django__django-15572,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,14,13,0.0,0.3333,0.0,0.0,2.0,0.0,0.0769,0.0,2,3,1,2,13,14,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,14.0,False,False,False,False,False,False,False,False,13
django__django-15629@solver_G,django__django-15629,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,20,19,0.8,0.8889,0.0,0.0,4.0,0.0,0.1579,0.0,5,9,2,2,19,20,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,False,False,False,False,False,False,False,False,19
django__django-15695@solver_G,django__django-15695,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,18,17,0.5,0.8333,0.0,0.0,,0.0,0.0,0.0,2,12,3,0,17,18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,False,False,False,False,True,False,False,False,17
django__django-15731@solver_G,django__django-15731,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,26,25,,0.875,0.0,0.4667,,0.2,0.2,0.0,0,8,15,0,25,26,,11.0,7.0,5.0,0.0,3.0,1.0,4.0,,True,False,False,False,True,False,False,False,25
django__django-15732@solver_G,django__django-15732,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,False,13,12,0.7143,0.6667,0.0,0.0,,0.0,0.0,0.0,7,3,1,0,12,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,False,False,False,False,True,False,False,False,12
django__django-15741@solver_G,django__django-15741,django,solver_G,OpenHands,Skywork-SWE-32B,ood_openhands,True,27,26,0.2,0.4,0.0,0.25,,0.0385,0.0385,0.0,5,5,4,0,26,27,0.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,91.0,False,False,False,False,True,False,False,False,26
